chromosome	enhancer_wide_start	enhancer_wide_end	enhancer_start	enhancer_end	sequence_start	sequence_end	target_start	target_end	main_tss_start	main_tss_end	main_tss_bin	validated	H3K27ac/abs(distance)	relative_tss_distance	relative_main_tss_distance	is_enhancer	dataset_name	cell_type_target	gene	Gene	Element name	ziga_key	fulco_key	fix_enhancer_wide_start	fix_enhancer_wide_end	actual_tss_distance
chr19	13102010	13104010	13162791	13163331	12906402	13299618	13045666	13160354	13102754	13102882	446	False	0.8217504021125418	60050.5	60306.5	True	fulco2019	K562	LYL1	LYL1	intergenic|chr19:13273605-13274145	fulco2019_LYL1_13162791-13163331	LYL1_intergenic|chr19:13273605-13274145	13162061	13164061	60243
chr19	13102010	13104010	13163631	13164971	12906402	13299618	13045666	13160354	13102754	13102882	446	False	0.6817336536196209	61290.5	61546.5	True	fulco2019	K562	LYL1	LYL1	intergenic|chr19:13274445-13275785	fulco2019_LYL1_13163631-13164971	LYL1_intergenic|chr19:13274445-13275785	13163301	13165301	61483
chr19	13102010	13104010	13172271	13172791	12906402	13299618	13045666	13160354	13102754	13102882	446	False	0.0408049355576376	69520.5	69776.5	True	fulco2019	K562	LYL1	LYL1	intergenic|chr19:13283085-13283605	fulco2019_LYL1_13172271-13172791	LYL1_intergenic|chr19:13283085-13283605	13171531	13173531	69713
chr19	13102010	13104010	13191111	13191611	12906402	13299618	13045666	13160354	13102754	13102882	446	False	0.0100231537996471	88350.5	88606.5	True	fulco2019	K562	LYL1	LYL1	intergenic|chr19:13301925-13302425	fulco2019_LYL1_13191111-13191611	LYL1_intergenic|chr19:13301925-13302425	13190361	13192361	88543
chr19	13102010	13104010	13212771	13213271	12906402	13299618	13045666	13160354	13102754	13102882	446	False	0.0131944660687827	110010.5	110266.5	True	fulco2019	K562	LYL1	LYL1	genic|chr19:13323585-13324085	fulco2019_LYL1_13212771-13213271	LYL1_genic|chr19:13323585-13324085	13212021	13214021	110203
chr12	54297287	54299287	54168961	54169521	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0086965682997855	-129046.39999999852	-131734.3999999985	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54562745-54563305	fulco2019_NFE2_54168961-54169521	NFE2_intergenic|chr12:54562745-54563305	54168241	54170241	131798
chr12	54297287	54299287	54175341	54175841	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0045324553480013	-122696.39999999852	-125384.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54569125-54569625	fulco2019_NFE2_54175341-54175841	NFE2_intergenic|chr12:54569125-54569625	54174591	54176591	125448
chr12	54297287	54299287	54195701	54196201	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0312881021948832	-102336.39999999852	-105024.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54589485-54589985	fulco2019_NFE2_54195701-54196201	NFE2_intergenic|chr12:54589485-54589985	54194951	54196951	105088
chr12	54297287	54299287	54197501	54198001	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0254941506872712	-100536.39999999852	-103224.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54591285-54591785	fulco2019_NFE2_54197501-54198001	NFE2_intergenic|chr12:54591285-54591785	54196751	54198751	103288
chr12	54297287	54299287	54201261	54201781	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0116805896486859	-96766.39999999852	-99454.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54595045-54595565	fulco2019_NFE2_54201261-54201781	NFE2_intergenic|chr12:54595045-54595565	54200521	54202521	99518
chr12	54297287	54299287	54207701	54208221	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0083303187421451	-90326.39999999852	-93014.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54601485-54602005	fulco2019_NFE2_54207701-54208221	NFE2_intergenic|chr12:54601485-54602005	54206961	54208961	93078
chr12	54297287	54299287	54209801	54210341	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0118641887302246	-88216.39999999851	-90904.39999999852	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54603585-54604125	fulco2019_NFE2_54209801-54210341	NFE2_intergenic|chr12:54603585-54604125	54209071	54211071	90968
chr12	54297287	54299287	54214621	54215121	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0315531152943046	-83416.39999999851	-86104.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54608405-54608905	fulco2019_NFE2_54214621-54215121	NFE2_intergenic|chr12:54608405-54608905	54213871	54215871	86168
chr12	54297287	54299287	54215561	54216061	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0455840805446958	-82476.39999999851	-85164.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54609345-54609845	fulco2019_NFE2_54215561-54216061	NFE2_intergenic|chr12:54609345-54609845	54214811	54216811	85228
chr12	54297287	54299287	54216121	54217461	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0773564815378516	-81496.39999999851	-84184.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54609905-54611245	fulco2019_NFE2_54216121-54217461	NFE2_intergenic|chr12:54609905-54611245	54215791	54217791	84248
chr12	54297287	54299287	54227941	54228441	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0342620892041261	-70096.39999999851	-72784.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54621725-54622225	fulco2019_NFE2_54227941-54228441	NFE2_intergenic|chr12:54621725-54622225	54227191	54229191	72848
chr12	54297287	54299287	54241281	54241801	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0529902440232437	-56746.39999999851	-59434.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54635065-54635585	fulco2019_NFE2_54241281-54241801	NFE2_genic|chr12:54635065-54635585	54240541	54242541	59498
chr12	54297287	54299287	54251581	54252161	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0216322995264623	-46416.39999999851	-49104.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54645365-54645945	fulco2019_NFE2_54251581-54252161	NFE2_genic|chr12:54645365-54645945	54250871	54252871	49168
chr12	54297287	54299287	54259295	54259901	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.525281558441342	-38689.39999999851	-41377.39999999851	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54653079-54653685	fulco2019_NFE2_54259295-54259901	NFE2_promoter|chr12:54653079-54653685	54258598	54260598	41441
chr12	54297287	54299287	54261781	54262321	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.2143583338792716	-36236.39999999851	-38924.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54655565-54656105	fulco2019_NFE2_54261781-54262321	NFE2_genic|chr12:54655565-54656105	54261051	54263051	38988
chr12	54297287	54299287	54262421	54262941	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.217271130455767	-35606.39999999851	-38294.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54656205-54656725	fulco2019_NFE2_54262421-54262941	NFE2_genic|chr12:54656205-54656725	54261681	54263681	38358
chr12	54297287	54299287	54265861	54266361	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0588252201632456	-32176.39999999851	-34864.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54659645-54660145	fulco2019_NFE2_54265861-54266361	NFE2_genic|chr12:54659645-54660145	54265111	54267111	34928
chr12	54297287	54299287	54279521	54281821	54101679	54494895	54240943	54355631	54300975	54301103	469	True	4.276766212003624	-17616.39999999851	-20304.39999999851	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54673305-54675605	fulco2019_NFE2_54279521-54281821	NFE2_promoter|chr12:54673305-54675605	54279671	54281671	20368
chr12	54297287	54299287	54286541	54287101	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.8836390704923075	-11466.39999999851	-14154.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54680325-54680885	fulco2019_NFE2_54286541-54287101	NFE2_genic|chr12:54680325-54680885	54285821	54287821	14218
chr12	54297287	54299287	54287161	54288101	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.9840706237261672	-10656.39999999851	-13344.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54680945-54681885	fulco2019_NFE2_54287161-54288101	NFE2_intergenic|chr12:54680945-54681885	54286631	54288631	13408
chr12	54297287	54299287	54288141	54289141	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.8628124138589056	-9646.39999999851	-12334.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54681925-54682925	fulco2019_NFE2_54288141-54289141	NFE2_intergenic|chr12:54681925-54682925	54287641	54289641	12398
chr12	54297287	54299287	54289441	54289961	54101679	54494895	54240943	54355631	54300975	54301103	469	False	1.0925144852499138	-8586.39999999851	-11274.39999999851	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54683225-54683745	fulco2019_NFE2_54289441-54289961	NFE2_intergenic|chr12:54683225-54683745	54288701	54290701	11338
chr12	54297287	54299287	54292001	54292801	54101679	54494895	54240943	54355631	54300975	54301103	469	True	3.1256560225793826	-5886.39999999851	-8574.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54685785-54686585	fulco2019_NFE2_54292001-54292801	NFE2_genic|chr12:54685785-54686585	54291401	54293401	8638
chr12	54297287	54299287	54294101	54294621	54101679	54494895	54240943	54355631	54300975	54301103	469	True	4.89813388922386	-3926.39999999851	-6614.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54687885-54688405	fulco2019_NFE2_54294101-54294621	NFE2_genic|chr12:54687885-54688405	54293361	54295361	6678
chr12	54297287	54299287	54294681	54295181	54101679	54494895	54240943	54355631	54300975	54301103	469	True	5.589266381900326	-3356.39999999851	-6044.39999999851	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54688465-54688965	fulco2019_NFE2_54294681-54295181	NFE2_genic|chr12:54688465-54688965	54293931	54295931	6108
chr12	54297287	54299287	54295641	54296181	54101679	54494895	54240943	54355631	54300975	54301103	469	True	6.375481455110082	-2376.39999999851	-5064.39999999851	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54689425-54689965	fulco2019_NFE2_54295641-54296181	NFE2_promoter|chr12:54689425-54689965	54294911	54296911	5128
chr12	54297287	54299287	54300787	54301761	54101679	54494895	54240943	54355631	54300975	54301103	469	True	169.3413664802333	2986.60000000149	298.6000000014901	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54694571-54695545	fulco2019_NFE2_54300787-54301761	NFE2_promoter|chr12:54694571-54695545	54300274	54302274	235
chr12	54297287	54299287	54303561	54304061	54101679	54494895	54240943	54355631	54300975	54301103	469	True	9.895505470618302	5523.60000000149	2835.60000000149	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54697345-54697845	fulco2019_NFE2_54303561-54304061	NFE2_intergenic|chr12:54697345-54697845	54302811	54304811	2772
chr12	54297287	54299287	54304241	54304761	54101679	54494895	54240943	54355631	54300975	54301103	469	True	9.85331397492209	6213.60000000149	3525.60000000149	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54698025-54698545	fulco2019_NFE2_54304241-54304761	NFE2_intergenic|chr12:54698025-54698545	54303501	54305501	3462
chr12	54297287	54299287	54306981	54307501	54101679	54494895	54240943	54355631	54300975	54301103	469	True	2.192513891576103	8953.60000000149	6265.60000000149	True	fulco2019	K562	NFE2	NFE2	intergenic|chr12:54700765-54701285	fulco2019_NFE2_54306981-54307501	NFE2_intergenic|chr12:54700765-54701285	54306241	54308241	6202
chr12	54297287	54299287	54324681	54325339	54101679	54494895	54240943	54355631	54300975	54301103	469	False	1.7389502074612189	26722.60000000149	24034.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54718465-54719123	fulco2019_NFE2_54324681-54325339	NFE2_promoter|chr12:54718465-54719123	54324010	54326010	23971
chr12	54297287	54299287	54330821	54331321	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.1354486275350399	32783.60000000149	30095.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54724605-54725105	fulco2019_NFE2_54330821-54331321	NFE2_genic|chr12:54724605-54725105	54330071	54332071	30032
chr12	54297287	54299287	54336381	54336901	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.2245182370889152	38353.60000000149	35665.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54730165-54730685	fulco2019_NFE2_54336381-54336901	NFE2_promoter|chr12:54730165-54730685	54335641	54337641	35602
chr12	54297287	54299287	54337161	54337741	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.3667421412790181	39163.60000000149	36475.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54730945-54731525	fulco2019_NFE2_54337161-54337741	NFE2_promoter|chr12:54730945-54731525	54336451	54338451	36412
chr12	54297287	54299287	54353440	54354021	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.1309967778579935	55442.60000000149	52754.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54747224-54747805	fulco2019_NFE2_54353440-54354021	NFE2_promoter|chr12:54747224-54747805	54352730	54354730	52691
chr12	54297287	54299287	54358081	54358601	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.4454275174821554	60053.60000000149	57365.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54751865-54752385	fulco2019_NFE2_54358081-54358601	NFE2_genic|chr12:54751865-54752385	54357341	54359341	57302
chr12	54297287	54299287	54359021	54360261	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.4125836401038152	61353.60000000149	58665.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54752805-54754045	fulco2019_NFE2_54359021-54360261	NFE2_genic|chr12:54752805-54754045	54358641	54360641	58602
chr12	54297287	54299287	54360761	54361261	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.090685337246773	62723.60000000149	60035.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54754545-54755045	fulco2019_NFE2_54360761-54361261	NFE2_genic|chr12:54754545-54755045	54360011	54362011	59972
chr12	54297287	54299287	54364236	54364736	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0254632306826531	66198.60000000149	63510.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54758020-54758520	fulco2019_NFE2_54364236-54364736	NFE2_promoter|chr12:54758020-54758520	54363486	54365486	63447
chr12	54297287	54299287	54367481	54368001	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.2576678942823792	69453.60000000149	66765.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54761265-54761785	fulco2019_NFE2_54367481-54368001	NFE2_genic|chr12:54761265-54761785	54366741	54368741	66702
chr12	54297287	54299287	54368121	54368621	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.3081814282479055	70083.60000000149	67395.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54761905-54762405	fulco2019_NFE2_54368121-54368621	NFE2_genic|chr12:54761905-54762405	54367371	54369371	67332
chr12	54297287	54299287	54368641	54369601	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.339418236467204	70833.60000000149	68145.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54762425-54763385	fulco2019_NFE2_54368641-54369601	NFE2_genic|chr12:54762425-54763385	54368121	54370121	68082
chr12	54297287	54299287	54379021	54379521	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0682130320661365	80983.60000000149	78295.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54772805-54773305	fulco2019_NFE2_54379021-54379521	NFE2_genic|chr12:54772805-54773305	54378271	54380271	78232
chr12	54297287	54299287	54379541	54380081	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0578578064074151	81523.60000000149	78835.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54773325-54773865	fulco2019_NFE2_54379541-54380081	NFE2_genic|chr12:54773325-54773865	54378811	54380811	78772
chr12	54297287	54299287	54383101	54383601	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0778678354751726	85063.60000000149	82375.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54776885-54777385	fulco2019_NFE2_54383101-54383601	NFE2_genic|chr12:54776885-54777385	54382351	54384351	82312
chr12	54297287	54299287	54384521	54385021	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.1008917318227311	86483.60000000149	83795.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54778305-54778805	fulco2019_NFE2_54384521-54385021	NFE2_promoter|chr12:54778305-54778805	54383771	54385771	83732
chr12	54297287	54299287	54388721	54389261	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.156635917915401	90703.60000000148	88015.60000000149	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54782505-54783045	fulco2019_NFE2_54388721-54389261	NFE2_genic|chr12:54782505-54783045	54387991	54389991	87952
chr12	54297287	54299287	54390161	54391041	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.191802542674746	92313.60000000148	89625.60000000149	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54783945-54784825	fulco2019_NFE2_54390161-54391041	NFE2_promoter|chr12:54783945-54784825	54389601	54391601	89562
chr12	54297287	54299287	54391055	54391661	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.1353030128137196	93070.60000000148	90382.60000000148	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54784839-54785445	fulco2019_NFE2_54391055-54391661	NFE2_promoter|chr12:54784839-54785445	54390358	54392358	90319
chr12	54297287	54299287	54393681	54394701	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0803160101756023	95903.60000000148	93215.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54787465-54788485	fulco2019_NFE2_54393681-54394701	NFE2_genic|chr12:54787465-54788485	54393191	54395191	93152
chr12	54297287	54299287	54417141	54417681	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.27384266630008	119123.60000000148	116435.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54810925-54811465	fulco2019_NFE2_54417141-54417681	NFE2_genic|chr12:54810925-54811465	54416411	54418411	116372
chr12	54297287	54299287	54419016	54419881	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.2182684771362718	121160.60000000148	118472.60000000148	True	fulco2019	K562	NFE2	NFE2	promoter|chr12:54812800-54813665	fulco2019_NFE2_54419016-54419881	NFE2_promoter|chr12:54812800-54813665	54418448	54420448	118409
chr12	54297287	54299287	54423121	54423661	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.0344546098559431	125103.60000000148	122415.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54816905-54817445	fulco2019_NFE2_54423121-54423661	NFE2_genic|chr12:54816905-54817445	54422391	54424391	122352
chr12	54297287	54299287	54425361	54426101	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.018614289189473	127443.60000000148	124755.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54819145-54819885	fulco2019_NFE2_54425361-54426101	NFE2_genic|chr12:54819145-54819885	54424731	54426731	124692
chr12	54297287	54299287	54427401	54428041	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.053075067300166	129433.60000000148	126745.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54821185-54821825	fulco2019_NFE2_54427401-54428041	NFE2_genic|chr12:54821185-54821825	54426721	54428721	126682
chr12	54297287	54299287	54428661	54429181	54101679	54494895	54240943	54355631	54300975	54301103	469	False	0.1044311248662505	130633.60000000148	127945.60000000148	True	fulco2019	K562	NFE2	NFE2	genic|chr12:54822445-54822965	fulco2019_NFE2_54428661-54429181	NFE2_genic|chr12:54822445-54822965	54427921	54429921	127882
chr19	48899447	48901447	48774388	48774888	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0103600660312157	-125809.16666666418	-125681.16666666418	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49277645-49278145	fulco2019_NUCB1_48774388-48774888	NUCB1_intergenic|chr19:49277645-49278145	48773638	48775638	125745
chr19	48899447	48901447	48780788	48781428	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1962339762634134	-119339.16666666418	-119211.16666666418	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49284045-49284685	fulco2019_NUCB1_48780788-48781428	NUCB1_intergenic|chr19:49284045-49284685	48780108	48782108	119275
chr19	48899447	48901447	48784508	48785028	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.022931492763127	-115679.16666666418	-115551.16666666418	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49287765-49288285	fulco2019_NUCB1_48784508-48785028	NUCB1_intergenic|chr19:49287765-49288285	48783768	48785768	115615
chr19	48899447	48901447	48788048	48788608	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0052435618134806	-112119.16666666418	-111991.16666666418	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49291305-49291865	fulco2019_NUCB1_48788048-48788608	NUCB1_intergenic|chr19:49291305-49291865	48787328	48789328	112055
chr19	48899447	48901447	48795288	48795808	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0360176371356751	-104899.16666666418	-104771.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49298545-49299065	fulco2019_NUCB1_48795288-48795808	NUCB1_genic|chr19:49298545-49299065	48794548	48796548	104835
chr19	48899447	48901447	48812108	48812648	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0605441895072622	-88069.16666666418	-87941.16666666418	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49315365-49315905	fulco2019_NUCB1_48812108-48812648	NUCB1_intergenic|chr19:49315365-49315905	48811378	48813378	88005
chr19	48899447	48901447	48815928	48816428	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0247480707180846	-84269.16666666418	-84141.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49319185-49319685	fulco2019_NUCB1_48815928-48816428	NUCB1_genic|chr19:49319185-49319685	48815178	48817178	84205
chr19	48899447	48901447	48819428	48819948	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0112834287052918	-80759.16666666418	-80631.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49322685-49323205	fulco2019_NUCB1_48819428-48819948	NUCB1_genic|chr19:49322685-49323205	48818688	48820688	80695
chr19	48899447	48901447	48830068	48830588	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0072978805003037	-70119.16666666418	-69991.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49333325-49333845	fulco2019_NUCB1_48830068-48830588	NUCB1_genic|chr19:49333325-49333845	48829328	48831328	70055
chr19	48899447	48901447	48835628	48836148	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1547894923232087	-64559.16666666418	-64431.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49338885-49339405	fulco2019_NUCB1_48835628-48836148	NUCB1_genic|chr19:49338885-49339405	48834888	48836888	64495
chr19	48899447	48901447	48842428	48843148	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0258473096421298	-57659.16666666418	-57531.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49345685-49346405	fulco2019_NUCB1_48842428-48843148	NUCB1_genic|chr19:49345685-49346405	48841788	48843788	57595
chr19	48899447	48901447	48844388	48844908	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0305463756192907	-55799.16666666418	-55671.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49347645-49348165	fulco2019_NUCB1_48844388-48844908	NUCB1_genic|chr19:49347645-49348165	48843648	48845648	55735
chr19	48899447	48901447	48853988	48854508	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.033708101400021	-46199.16666666418	-46071.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49357245-49357765	fulco2019_NUCB1_48853988-48854508	NUCB1_genic|chr19:49357245-49357765	48853248	48855248	46135
chr19	48899447	48901447	48859968	48860508	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.4943805109528056	-40209.16666666418	-40081.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49363225-49363765	fulco2019_NUCB1_48859968-48860508	NUCB1_genic|chr19:49363225-49363765	48859238	48861238	40145
chr19	48899447	48901447	48867028	48867548	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1820737800663147	-33159.16666666418	-33031.16666666418	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49370285-49370805	fulco2019_NUCB1_48867028-48867548	NUCB1_genic|chr19:49370285-49370805	48866288	48868288	33095
chr19	48899447	48901447	48872068	48872641	48703839	49097055	48843103	48957791	48900319	48900447	447	True	1.1896649887360926	-28093.166666664183	-27965.166666664183	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49375325-49375898	fulco2019_NUCB1_48872068-48872641	NUCB1_promoter|chr19:49375325-49375898	48871354	48873354	28029
chr19	48899447	48901447	48872828	48873328	48703839	49097055	48843103	48957791	48900319	48900447	447	True	1.603319902629133	-27369.166666664183	-27241.166666664183	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49376085-49376585	fulco2019_NUCB1_48872828-48873328	NUCB1_promoter|chr19:49376085-49376585	48872078	48874078	27305
chr19	48899447	48901447	48873488	48873988	48703839	49097055	48843103	48957791	48900319	48900447	447	True	1.5417309678846738	-26709.166666664183	-26581.166666664183	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49376745-49377245	fulco2019_NUCB1_48873488-48873988	NUCB1_genic|chr19:49376745-49377245	48872738	48874738	26645
chr19	48899447	48901447	48874368	48874888	48703839	49097055	48843103	48957791	48900319	48900447	447	True	1.1387934994681503	-25819.166666664183	-25691.166666664183	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49377625-49378145	fulco2019_NUCB1_48874368-48874888	NUCB1_genic|chr19:49377625-49378145	48873628	48875628	25755
chr19	48899447	48901447	48875148	48876668	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.9774897033121084	-24539.166666664183	-24411.166666664183	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49378405-49379925	fulco2019_NUCB1_48875148-48876668	NUCB1_genic|chr19:49378405-49379925	48874908	48876908	24475
chr19	48899447	48901447	48877968	48878928	48703839	49097055	48843103	48957791	48900319	48900447	447	True	0.4570380815543433	-21999.166666664183	-21871.166666664183	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49381225-49382185	fulco2019_NUCB1_48877968-48878928	NUCB1_intergenic|chr19:49381225-49382185	48877448	48879448	21935
chr19	48899447	48901447	48891808	48892368	48703839	49097055	48843103	48957791	48900319	48900447	447	False	2.240997441128908	-8359.166666664183	-8231.166666664183	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49395065-49395625	fulco2019_NUCB1_48891808-48892368	NUCB1_genic|chr19:49395065-49395625	48891088	48893088	8295
chr19	48899447	48901447	48896088	48896648	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.9436701144116848	-4079.166666664183	-3951.166666664183	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49399345-49399905	fulco2019_NUCB1_48896088-48896648	NUCB1_genic|chr19:49399345-49399905	48895368	48897368	4015
chr19	48899447	48901447	48898489	48899488	48703839	49097055	48843103	48957791	48900319	48900447	447	True	11.614399277754234	-1459.1666666641831	-1331.1666666641831	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49401746-49402745	fulco2019_NUCB1_48898489-48899488	NUCB1_promoter|chr19:49401746-49402745	48897988	48899988	1395
